order_id,customer_id,order_datetime,billing_zip,shipping_zip,shipping_state,payment_method,device_type,ip_country,promo_used,promo_code,order_subtotal,shipping_fee,tax_amount,order_total,risk_score,is_fraud,fulfilled
4380,78,"2025-10-05 07:28:28",21542,21542,TX,card,desktop,US,1,FREESHIP,669.77,0.0,61.42,731.19,30.1,0,1
4381,78,"2025-07-19 17:24:08",21542,21542,TX,paypal,mobile,US,0,,688.96,8.74,43.05,740.75,45.1,0,1
4382,78,"2026-01-02 02:07:46",21542,21542,TX,bank,mobile,US,1,VIP20,170.71,6.99,16.09,193.79,1.4,0,1
4383,78,"2025-09-26 12:28:55",21542,21542,TX,card,desktop,US,1,SAVE10,16.91,6.99,0.99,24.89,1.2,0,1
4384,79,"2025-07-27 09:27:40",34586,34586,OH,card,tablet,US,0,,242.52,12.99,22.19,277.7,5.2,0,1
4385,79,"2025-12-18 22:05:11",34586,34586,OH,card,tablet,US,1,SAVE10,105.66,6.99,9.58,122.23,0.9,0,1
4386,79,"2025-10-21 04:38:11",34586,34586,OH,card,mobile,US,1,SAVE10,91.12,6.99,8.56,106.67,1.7,0,1
4387,79,"2025-11-05 04:53:39",34586,34586,OH,card,mobile,US,0,,457.52,8.39,25.37,491.28,7.3,0,1
4388,79,"2025-08-27 02:30:38",34586,34586,OH,card,desktop,US,1,WELCOME,904.63,9.79,62.03,976.45,72.8,0,1
4389,79,"2025-11-17 01:43:16",34586,34586,OH,card,desktop,US,0,,104.31,7.34,5.24,116.89,0.9,0,1
4390,79,"2025-10-02 05:09:08",34586,34586,OH,card,mobile,US,0,,444.77,8.39,25.87,479.03,9.9,0,1
4391,79,"2025-12-10 16:28:18",34586,34586,OH,bank,mobile,US,0,,545.39,9.44,30.04,584.87,6.4,0,1
4392,79,"2025-12-29 02:41:06",34586,34586,OH,bank,mobile,US,0,,426.07,7.69,37.52,471.28,2.5,0,1
4393,79,"2025-12-08 13:22:44",34586,34586,OH,card,mobile,US,1,SAVE10,180.01,8.04,10.22,198.27,2.6,0,1
4394,80,"2025-07-31 22:07:45",25915,25915,MI,crypto,mobile,US,0,,821.02,8.74,49.59,879.35,80.2,0,1
4395,80,"2025-09-15 18:57:47",25915,25915,MI,card,mobile,US,0,,629.62,7.34,51.59,688.55,17.4,0,1
4396,80,"2025-09-23 11:22:24",25915,25915,MI,paypal,mobile,US,0,,218.38,24.99,14.59,257.96,1.8,0,1
4397,80,"2025-12-16 06:46:35",25915,25915,MI,card,desktop,US,0,,582.55,8.04,53.58,644.17,11.1,0,1
4398,81,"2025-09-04 14:05:53",70482,66253,WA,card,desktop,US,1,SAVE10,638.29,14.04,34.84,687.17,22.0,0,1
4399,81,"2025-07-16 14:03:32",70482,70482,CO,card,mobile,US,0,,635.17,27.79,47.16,710.12,7.9,0,1
4400,81,"2026-01-04 20:58:35",70482,70482,CO,paypal,desktop,US,0,,30.14,6.99,2.38,39.51,0.2,0,1
4401,81,"2025-09-23 04:40:43",70482,70482,CO,bank,mobile,US,1,SAVE10,42.64,6.99,2.39,52.02,0.3,0,1
4402,81,"2025-09-22 11:33:49",70482,70482,CO,bank,mobile,US,1,SAVE10,258.96,7.69,17.79,284.44,0.8,0,1
4403,82,"2025-08-31 07:35:20",41946,41946,PA,card,desktop,US,0,,17.36,6.99,1.38,25.73,0.3,0,1
4404,82,"2025-12-26 21:55:31",41946,41946,PA,card,desktop,US,0,,1316.51,14.74,120.3,1451.55,81.1,0,1
4405,82,"2025-09-26 10:07:25",41946,41946,PA,card,desktop,US,0,,166.58,6.99,9.96,183.53,0.8,0,1
4406,82,"2025-10-15 16:32:43",41946,41946,PA,card,mobile,US,0,,317.67,7.34,23.4,348.41,2.3,0,1
4407,82,"2025-09-07 18:54:21",41946,41946,PA,paypal,desktop,US,0,,73.1,6.99,4.95,85.04,0.3,0,1
4408,82,"2025-09-07 18:14:37",41946,41946,PA,card,desktop,US,0,,232.93,7.34,16.41,256.68,1.1,0,1
4409,82,"2025-12-30 09:49:15",41946,46134,CA,card,mobile,US,0,,853.54,7.69,59.41,920.64,57.5,0,1
4410,82,"2025-07-10 20:30:40",41946,41946,PA,crypto,tablet,NG,1,STUDENT,192.52,12.99,12.01,217.52,21.2,0,1
4411,82,"2025-07-21 09:01:35",41946,89335,IL,card,mobile,US,1,FREESHIP,105.45,0.0,5.47,110.92,3.4,0,1
4412,82,"2025-09-23 14:35:07",41946,41946,PA,card,mobile,US,1,SAVE10,616.29,8.74,54.36,679.39,15.4,0,1
4413,83,"2025-09-27 13:13:01",54548,54548,NC,card,tablet,US,0,,15.58,6.99,0.92,23.49,0.4,0,1
4414,83,"2025-07-19 19:32:00",54548,54548,NC,card,mobile,US,0,,15.23,24.99,1.3,41.52,0.8,0,1
4415,83,"2025-08-07 10:00:11",54548,41093,CO,paypal,mobile,US,0,,262.97,7.34,14.79,285.1,6.4,0,1
4416,83,"2025-11-30 18:52:51",54548,54548,NC,paypal,desktop,CA,0,,118.79,8.04,10.48,137.31,1.5,0,1
4417,83,"2025-07-15 03:09:12",54548,54548,NC,card,tablet,US,1,VIP20,424.49,7.69,35.39,467.57,7.2,0,1
4418,83,"2025-11-14 16:45:45",54548,54548,NC,card,mobile,US,0,,675.09,8.74,59.09,742.92,17.0,0,1
4419,84,"2025-11-28 15:12:01",73483,73483,MI,card,mobile,US,1,VIP20,161.91,6.99,8.59,177.49,3.9,0,1
4420,84,"2025-11-28 17:05:31",73483,73483,MI,paypal,tablet,US,0,,32.81,7.34,2.78,42.93,0.7,0,1
4421,84,"2025-12-17 20:21:21",73483,73483,MI,bank,desktop,CA,0,,33.88,7.69,2.84,44.41,1.5,0,1
4422,84,"2025-09-07 12:50:01",73483,73483,MI,paypal,desktop,US,0,,557.91,8.04,28.9,594.85,24.5,0,1
4423,84,"2025-10-27 05:03:38",73483,73483,MI,card,mobile,US,0,,90.12,6.99,5.29,102.4,2.7,0,1
4424,84,"2025-08-01 11:38:37",73483,73483,MI,paypal,mobile,US,1,VIP20,357.54,13.34,19.52,390.4,19.0,0,1
4425,84,"2025-10-18 08:52:44",73483,73483,MI,card,desktop,US,0,,64.53,12.99,3.44,80.96,1.8,0,1
4426,84,"2025-07-20 04:34:21",73483,97190,IL,paypal,mobile,US,0,,231.59,7.34,21.07,260.0,21.4,0,1
4427,85,"2025-11-10 09:48:01",63841,63841,MA,card,desktop,US,1,WELCOME,418.04,7.34,36.41,461.79,7.6,0,1
4428,85,"2025-11-26 01:11:08",63841,63841,MA,card,mobile,GB,0,,258.6,12.99,23.35,294.94,8.1,0,1
4429,85,"2025-07-22 17:04:35",63841,63841,MA,card,mobile,IN,1,WELCOME,165.04,12.99,13.98,192.01,24.2,0,1
4430,85,"2025-09-23 17:42:09",63841,63841,MA,card,desktop,US,0,,560.81,26.39,40.56,627.76,16.0,0,1
4431,85,"2025-09-07 19:27:29",63841,75085,TX,bank,tablet,US,1,SAVE10,425.12,25.34,39.81,490.27,20.6,1,1
4432,85,"2025-11-24 06:38:38",63841,63841,MA,paypal,desktop,US,0,,793.24,9.09,49.35,851.68,22.4,0,1
4433,85,"2025-07-17 23:22:19",63841,63841,MA,card,desktop,US,0,,699.87,7.69,35.22,742.78,47.8,0,1
4434,85,"2025-08-09 03:24:00",63841,63841,MA,crypto,mobile,US,0,,5.04,6.99,0.43,12.46,8.0,0,1
4435,85,"2025-12-08 00:10:23",63841,63841,MA,card,mobile,US,0,,381.28,13.69,21.78,416.75,5.6,0,1
4436,86,"2025-08-10 21:09:00",75836,75836,TX,card,mobile,CA,0,,85.28,6.99,7.38,99.65,1.0,0,1
4437,86,"2025-07-21 13:19:40",75836,75836,TX,card,mobile,US,0,,567.74,13.34,50.92,632.0,5.0,0,1
4438,86,"2025-10-11 10:42:18",75836,75836,TX,paypal,desktop,US,0,,117.54,6.99,8.78,133.31,0.2,0,1
4439,86,"2025-07-23 22:40:38",75836,75836,TX,card,desktop,US,0,,23.16,6.99,1.46,31.61,0.2,0,1
4440,86,"2025-11-01 17:28:14",75836,75836,TX,card,desktop,US,0,,532.83,9.09,41.68,583.6,3.0,0,1
4441,86,"2025-12-09 14:47:34",75836,13210,IL,card,mobile,CA,0,,697.32,8.04,49.94,755.3,46.9,0,1
4442,86,"2025-09-19 01:06:08",75836,75836,TX,card,desktop,US,0,,1055.71,28.14,54.43,1138.28,33.0,0,1
4443,86,"2025-09-06 00:48:23",75836,73099,FL,bank,mobile,US,1,FREESHIP,31.32,0.0,2.85,34.17,0.7,0,1
4444,86,"2025-08-24 07:58:01",75836,75836,TX,card,mobile,US,0,,975.19,8.74,67.43,1051.36,30.1,0,1
4445,86,"2025-12-27 12:11:31",75836,75836,TX,card,desktop,CA,0,,144.21,12.99,8.3,165.5,1.0,0,1
4446,87,"2025-11-20 05:59:52",95823,95823,WA,card,desktop,US,0,,7.06,6.99,0.59,14.64,0.6,0,1
4447,87,"2025-09-13 23:30:34",95823,95823,WA,card,desktop,IN,0,,187.82,8.04,10.41,206.27,4.0,0,1
4448,87,"2025-08-08 18:12:45",95823,95823,WA,paypal,mobile,US,1,STUDENT,345.03,7.69,23.96,376.68,7.5,0,1
4449,87,"2025-10-18 04:18:07",95823,95823,WA,card,tablet,US,0,,570.72,9.79,42.61,623.12,11.1,0,1
4450,87,"2025-09-03 03:56:55",95823,95823,WA,card,desktop,US,0,,449.19,14.39,42.57,506.15,6.5,0,1
4451,87,"2025-09-18 03:10:54",95823,95823,WA,card,mobile,US,0,,356.72,7.69,21.98,386.39,4.9,0,1
4452,88,"2025-08-05 09:48:29",51505,51505,OR,card,mobile,US,0,,107.11,7.69,9.77,124.57,2.0,0,1
4453,88,"2025-07-17 09:23:39",51505,51505,OR,card,desktop,US,0,,471.97,8.04,35.39,515.4,9.8,1,1
4454,88,"2025-12-16 18:03:31",51505,76332,WA,paypal,desktop,US,1,WELCOME,423.02,14.04,24.11,461.17,7.0,0,1
4455,88,"2025-07-16 11:58:50",51505,51505,OR,paypal,mobile,US,1,SAVE10,64.97,24.99,4.97,94.93,1.9,0,1
4456,88,"2025-10-12 19:33:25",51505,51505,OR,card,mobile,US,0,,530.58,14.74,39.53,584.85,7.1,0,1
4457,88,"2025-08-17 11:30:16",51505,51505,OR,card,mobile,US,1,SAVE10,263.73,7.69,15.2,286.62,6.5,0,1
4458,88,"2025-07-22 17:47:08",51505,51505,OR,card,desktop,US,0,,562.6,13.69,51.98,628.27,18.9,0,1
4459,88,"2025-07-10 17:23:20",51505,51505,OR,card,desktop,BR,0,,50.54,6.99,3.44,60.97,2.9,0,1
4460,89,"2025-12-15 09:24:53",66881,66881,CO,card,desktop,US,0,,716.31,8.39,62.19,786.89,8.6,0,1
4461,89,"2025-10-27 08:32:47",66881,66881,CO,paypal,desktop,US,0,,723.75,8.39,55.81,787.95,6.5,0,1
4462,89,"2025-07-31 01:40:59",66881,66881,CO,paypal,mobile,US,0,,36.27,6.99,2.39,45.65,0.2,0,1
4463,89,"2025-08-02 16:00:49",66881,66881,CO,card,mobile,US,0,,590.85,13.34,46.28,650.47,6.0,0,1
4464,89,"2025-10-17 13:25:30",66881,66881,CO,bank,desktop,US,0,,385.76,8.04,33.02,426.82,0.8,0,1
4465,89,"2025-11-10 10:08:02",66881,30683,TX,card,desktop,US,0,,1921.17,9.79,122.15,2053.11,99.4,0,1
4466,89,"2025-08-22 15:31:02",66881,66881,CO,paypal,mobile,US,0,,291.0,25.34,21.78,338.12,1.0,0,1
4467,89,"2025-11-21 18:29:45",66881,66881,CO,paypal,mobile,US,0,,1440.81,9.09,73.09,1522.99,78.8,1,1
4468,89,"2025-09-08 12:01:25",66881,66881,CO,bank,mobile,US,0,,340.12,9.44,21.84,371.4,0.9,0,1
4469,90,"2025-10-03 15:37:05",48452,48452,UT,paypal,desktop,CA,0,,218.03,8.39,15.98,242.4,4.8,0,1
4470,90,"2025-08-20 09:01:28",48452,48452,UT,card,mobile,US,1,SAVE10,453.06,26.39,32.63,512.08,16.3,0,1
4471,91,"2025-07-31 22:15:09",89887,21710,FL,bank,desktop,US,1,SAVE10,191.61,27.09,10.13,228.83,2.3,0,1
4472,91,"2025-12-16 03:08:00",89887,89887,IL,card,mobile,US,0,,73.1,6.99,6.79,86.88,0.4,0,1
4473,91,"2025-11-12 04:56:35",89887,89887,IL,card,mobile,US,0,,101.61,6.99,5.6,114.2,0.4,0,1
4474,91,"2026-01-01 23:10:07",89887,89887,IL,paypal,desktop,US,0,,31.11,6.99,2.53,40.63,0.2,0,1
4475,91,"2025-11-25 09:53:59",89887,89887,IL,card,mobile,US,0,,695.54,8.04,54.4,757.98,9.9,0,1
4476,91,"2026-01-05 15:17:58",89887,89887,IL,paypal,mobile,US,0,,242.6,14.39,19.14,276.13,0.7,0,1
4477,91,"2025-10-17 02:06:01",89887,89887,IL,card,mobile,US,1,STUDENT,50.54,6.99,4.5,62.03,0.5,0,1
4478,91,"2025-12-05 12:20:42",89887,89887,IL,card,desktop,US,0,,516.49,7.69,29.63,553.81,2.8,0,1
4479,92,"2025-10-04 19:27:53",97404,97404,MI,card,mobile,US,0,,477.66,8.04,30.66,516.36,8.2,0,1
4480,92,"2025-07-20 00:08:55",97404,69795,WA,card,mobile,US,1,WELCOME,405.94,14.74,26.94,447.62,31.8,0,1
4481,92,"2025-11-02 05:01:31",97404,97404,MI,card,desktop,US,0,,590.22,8.04,44.06,642.32,11.0,0,1
4482,92,"2025-08-22 22:54:00",97404,97404,MI,card,mobile,US,0,,30.46,12.99,1.62,45.07,1.2,0,1
4483,92,"2025-11-18 05:19:33",97404,57751,CO,paypal,desktop,US,0,,681.17,8.74,37.39,727.3,31.8,0,1
4484,92,"2025-11-12 03:24:22",97404,97404,MI,card,desktop,US,1,FREESHIP,368.86,0.0,34.38,403.24,5.3,0,1
4485,92,"2025-11-05 08:03:24",97404,97404,MI,card,mobile,US,1,SAVE10,14.12,6.99,1.03,22.14,1.1,0,1
4486,92,"2025-10-30 17:51:04",97404,97404,MI,paypal,desktop,US,1,WELCOME,425.32,8.04,22.91,456.27,5.1,0,1
4487,93,"2025-08-08 08:29:42",42780,42780,GA,bank,mobile,US,0,,174.39,7.69,9.95,192.03,2.6,0,1
4488,93,"2025-09-14 00:19:34",42780,42780,GA,card,desktop,US,1,FREESHIP,92.79,0.0,4.81,97.6,2.2,0,1
4489,93,"2025-09-26 19:31:54",42780,42780,GA,card,desktop,CA,0,,460.64,7.69,30.08,498.41,23.0,0,1
4490,93,"2025-09-15 04:49:13",42780,42780,GA,card,mobile,US,0,,249.57,7.69,14.28,271.54,4.6,0,1
4491,93,"2025-08-20 11:37:25",42780,42780,GA,paypal,desktop,US,0,,47.27,6.99,3.4,57.66,0.9,0,1
4492,93,"2026-01-02 08:25:24",42780,42780,GA,card,tablet,GB,0,,7.83,6.99,0.49,15.31,1.8,0,1
4493,93,"2025-10-16 19:36:29",42780,42780,GA,card,mobile,US,1,VIP20,757.49,8.39,56.72,822.6,52.8,0,1
4494,93,"2025-08-09 16:19:12",42780,42780,GA,paypal,mobile,US,1,VIP20,802.44,13.69,70.12,886.25,63.0,0,1
4495,93,"2025-12-11 02:32:16",42780,42780,GA,bank,desktop,US,0,,256.4,8.39,15.49,280.28,1.3,0,1
4496,93,"2025-08-15 17:03:01",42780,42780,GA,bank,desktop,US,0,,793.2,9.09,57.21,859.5,40.1,1,1
4497,94,"2025-10-09 16:24:46",12875,12875,GA,paypal,desktop,US,0,,518.51,7.34,32.98,558.83,7.5,0,1
4498,94,"2025-09-15 01:20:05",12875,12875,GA,card,desktop,US,1,STUDENT,1219.92,14.74,91.29,1325.95,88.4,0,1
4499,94,"2025-12-14 10:35:53",12875,16495,WA,card,mobile,US,1,WELCOME,876.35,8.04,46.33,930.72,82.5,1,1
4500,94,"2025-11-16 07:16:50",12875,12875,GA,card,mobile,US,0,,661.45,8.74,48.13,718.32,24.8,1,1
4501,94,"2025-09-26 04:17:07",12875,12875,GA,card,desktop,US,0,,266.88,8.39,18.75,294.02,2.8,0,1
4502,94,"2025-11-27 07:29:45",12875,70590,TX,card,mobile,US,0,,421.44,8.74,21.76,451.94,22.4,0,1
4503,94,"2025-12-03 14:46:16",12875,19180,NY,card,mobile,US,1,WELCOME,1194.55,8.74,90.2,1293.49,96.7,0,1
4504,95,"2025-10-27 21:06:59",40162,40162,PA,card,desktop,US,0,,595.5,8.39,31.97,635.86,47.0,0,1
4505,95,"2025-10-10 13:04:40",40162,40162,PA,card,desktop,US,0,,296.98,9.09,26.37,332.44,16.3,0,1
4506,95,"2026-01-02 04:12:13",40162,40162,PA,card,mobile,US,0,,475.4,8.04,38.19,521.63,19.9,0,1
4507,95,"2025-09-08 04:33:55",40162,40162,PA,paypal,mobile,US,0,,190.08,6.99,10.73,207.8,9.4,1,1
4508,95,"2025-09-19 01:03:58",40162,40162,PA,card,mobile,NG,0,,241.58,7.69,19.03,268.3,34.1,0,1
4509,95,"2025-10-27 05:10:27",40162,65318,CO,card,mobile,US,0,,242.73,7.34,17.73,267.8,38.7,0,1
4510,96,"2025-10-21 11:44:37",67779,67779,TX,paypal,mobile,US,1,STUDENT,274.69,8.04,23.32,306.05,9.4,0,1
4511,96,"2025-09-16 00:56:46",67779,67779,TX,card,mobile,US,0,,53.18,6.99,3.99,64.16,2.7,0,1
4512,96,"2025-12-12 10:01:32",67779,67779,TX,card,mobile,US,0,,245.17,7.34,22.83,275.34,7.4,0,1
4513,96,"2025-11-13 14:17:37",67779,67779,TX,paypal,mobile,US,1,WELCOME,930.38,8.74,52.06,991.18,76.1,0,1
4514,96,"2025-10-28 13:27:08",67779,67779,TX,card,desktop,US,0,,599.26,8.39,35.68,643.33,27.2,0,1
4515,96,"2025-08-14 06:26:35",67779,67779,TX,card,tablet,CA,0,,343.27,13.69,26.12,383.08,21.7,0,1
4516,96,"2025-10-02 05:19:42",67779,67779,TX,card,tablet,US,1,SAVE10,497.87,8.04,44.51,550.42,26.0,0,1
4517,96,"2025-10-02 17:32:05",67779,96625,TX,card,desktop,US,1,VIP20,553.85,8.04,50.57,612.46,61.4,0,1
4518,96,"2025-07-12 05:27:28",67779,67779,TX,card,mobile,US,0,,691.61,8.74,51.72,752.07,46.5,1,1
4519,96,"2025-11-18 05:47:01",67779,67779,TX,paypal,desktop,US,0,,63.26,7.34,5.51,76.11,1.6,0,1
4520,96,"2025-10-27 04:47:13",67779,67779,TX,card,desktop,US,0,,682.07,8.39,48.63,739.09,37.6,1,1
4521,97,"2025-12-31 04:03:17",80701,80701,AZ,card,desktop,US,0,,433.64,7.34,33.05,474.03,2.6,0,1
4522,97,"2025-10-08 10:03:39",80701,80701,AZ,card,mobile,US,1,SAVE10,396.21,8.74,36.3,441.25,9.2,0,1
4523,97,"2025-11-21 11:22:40",80701,80701,AZ,paypal,desktop,US,0,,195.61,8.04,14.32,217.97,0.8,0,1
4524,97,"2025-12-09 07:25:54",80701,80701,AZ,card,mobile,US,0,,453.35,9.09,24.56,487.0,5.4,0,1
4525,98,"2025-07-30 04:03:58",71385,71385,UT,card,desktop,US,0,,28.77,6.99,2.47,38.23,0.3,0,1
4526,98,"2025-11-27 16:35:04",71385,71385,UT,crypto,desktop,US,0,,571.24,8.04,37.4,616.68,21.1,0,1
4527,98,"2025-10-20 08:00:57",71385,71385,UT,paypal,desktop,US,0,,69.48,7.34,4.76,81.58,0.3,0,1
4528,98,"2025-07-25 22:41:48",71385,71385,UT,paypal,mobile,US,0,,514.15,9.09,39.53,562.77,5.8,0,1
4529,98,"2025-08-26 02:41:56",71385,71385,UT,bank,mobile,US,0,,264.31,7.34,15.04,286.69,0.8,0,1
4530,98,"2025-12-24 10:21:42",71385,71385,UT,card,mobile,US,0,,489.15,7.34,39.87,536.36,4.7,0,1
4531,98,"2025-11-08 21:11:08",71385,71385,UT,paypal,desktop,US,1,SAVE10,180.78,8.04,13.46,202.28,0.7,0,1
4532,98,"2025-12-17 20:01:01",71385,71385,UT,card,mobile,US,0,,137.45,6.99,8.58,153.02,0.7,0,1
4533,98,"2025-12-23 16:59:41",71385,71385,UT,bank,mobile,US,0,,1051.67,8.74,84.91,1145.32,36.0,0,1
4534,99,"2025-07-25 06:33:04",11824,11824,FL,bank,desktop,US,0,,736.13,8.04,48.65,792.82,26.2,0,1
4535,99,"2025-09-01 10:36:10",11824,11824,FL,card,desktop,US,1,WELCOME,85.52,8.04,4.6,98.16,2.0,0,1
4536,99,"2025-09-30 07:05:32",11824,11824,FL,paypal,mobile,US,0,,312.44,7.34,18.15,337.93,4.3,0,1
4537,99,"2025-12-20 17:21:59",11824,59735,NY,card,mobile,US,0,,138.09,7.34,10.18,155.61,5.1,0,1
4538,99,"2025-12-02 10:22:27",11824,11824,FL,card,mobile,US,0,,59.08,7.34,3.2,69.62,1.0,0,1
4539,100,"2025-11-03 00:24:53",71797,71797,NY,card,tablet,US,1,FREESHIP,79.21,0.0,4.58,83.79,2.7,0,1
4540,100,"2025-12-15 07:15:10",71797,12951,IL,card,tablet,US,1,SAVE10,65.83,6.99,3.64,76.46,5.6,0,1
4541,101,"2025-08-17 22:08:40",25292,31295,FL,card,tablet,US,0,,226.77,13.69,18.68,259.14,4.3,0,1
4542,101,"2025-12-18 13:04:23",25292,57776,WA,card,mobile,GB,0,,58.23,6.99,2.99,68.21,4.1,0,1
4543,101,"2025-10-19 10:32:08",25292,25292,GA,card,mobile,US,1,FREESHIP,251.75,0.0,21.32,273.07,1.9,0,1
4544,101,"2025-12-03 10:01:27",25292,25292,GA,card,desktop,US,0,,475.02,8.04,38.38,521.44,3.3,0,1
4545,101,"2025-12-28 17:04:01",25292,25292,GA,bank,desktop,US,0,,500.96,7.69,38.69,547.34,2.1,0,1
4546,102,"2025-12-06 18:47:47",58629,58629,MA,bank,tablet,US,0,,339.27,8.04,25.13,372.44,2.6,1,1
4547,102,"2025-07-30 14:47:40",58629,58629,MA,bank,mobile,US,1,SAVE10,234.59,13.34,13.41,261.34,10.0,0,1
4548,102,"2026-01-03 15:09:58",58629,58629,MA,card,mobile,US,0,,475.4,14.74,24.13,514.27,11.6,0,1
4549,102,"2025-08-13 12:12:48",58629,58629,MA,card,mobile,CA,0,,370.7,7.69,33.22,411.61,44.0,0,1
4550,102,"2025-08-27 03:40:41",58629,58629,MA,card,desktop,US,0,,188.19,6.99,15.52,210.7,7.3,0,1
4551,102,"2025-12-23 12:49:21",58629,24986,IL,bank,desktop,US,0,,77.53,7.34,6.16,91.03,2.1,0,1
4552,102,"2025-11-24 09:21:38",58629,58629,MA,card,desktop,US,1,FREESHIP,30.14,0.0,2.83,32.97,1.3,0,1
4553,103,"2025-09-12 13:56:53",14288,14288,OH,card,desktop,US,0,,141.41,6.99,13.19,161.59,1.5,0,1
4554,103,"2025-08-14 02:12:58",14288,14288,OH,card,desktop,US,0,,61.25,6.99,4.14,72.38,1.7,0,1
4555,103,"2025-10-08 15:05:05",14288,14288,OH,paypal,mobile,US,0,,311.33,7.69,26.74,345.76,2.5,0,1
4556,103,"2025-12-04 21:46:11",14288,14288,OH,paypal,mobile,US,0,,776.34,14.39,62.73,853.46,17.8,0,1
4557,103,"2025-12-22 11:43:00",14288,14288,OH,card,desktop,US,1,WELCOME,549.79,8.74,36.28,594.81,8.1,0,1
4558,103,"2025-10-04 10:47:32",14288,14288,OH,bank,mobile,US,0,,76.65,6.99,5.61,89.25,0.5,0,1
4559,104,"2025-10-02 02:53:51",62184,62184,VA,card,desktop,US,0,,148.5,6.99,13.1,168.59,3.4,0,1
4560,104,"2025-11-27 07:08:45",62184,62184,VA,paypal,desktop,US,0,,165.95,7.69,11.75,185.39,1.8,0,1
4561,104,"2025-11-01 19:49:07",62184,62184,VA,paypal,desktop,US,0,,167.98,8.04,10.38,186.4,2.7,0,1
4562,104,"2025-12-14 19:43:52",62184,62184,VA,card,mobile,US,0,,940.7,7.69,55.89,1004.28,67.3,1,1
4563,104,"2025-12-12 04:52:09",62184,62184,VA,card,desktop,US,1,VIP20,29.6,6.99,2.22,38.81,1.8,0,1
4564,104,"2025-12-10 05:59:56",62184,62184,VA,card,desktop,US,0,,370.69,7.34,28.95,406.98,7.1,0,1
4565,104,"2025-12-23 19:16:36",62184,62184,VA,card,mobile,US,1,WELCOME,5.04,12.99,0.48,18.51,2.2,0,1
4566,105,"2025-09-29 18:09:03",26505,26505,UT,card,mobile,US,0,,539.96,13.34,33.51,586.81,48.4,0,1
4567,105,"2025-08-02 00:55:23",26505,26505,UT,card,mobile,US,0,,785.65,9.44,46.01,841.1,77.0,1,1
4568,105,"2025-09-08 03:41:15",26505,26505,UT,card,mobile,US,0,,337.65,8.04,23.87,369.56,24.0,1,1
4569,105,"2025-10-23 23:57:12",26505,43008,CO,paypal,mobile,US,0,,846.34,8.74,45.57,900.65,85.9,0,1
4570,105,"2025-08-10 18:16:42",26505,26505,UT,crypto,desktop,US,0,,458.5,8.04,38.0,504.54,69.5,0,1
4571,105,"2025-11-16 01:28:27",26505,26505,UT,card,mobile,US,0,,445.16,8.39,35.54,489.09,17.4,0,1
4572,105,"2025-08-30 09:34:25",26505,26505,UT,card,mobile,US,0,,193.02,6.99,11.28,211.29,12.5,0,1
4573,106,"2025-10-17 04:21:17",46342,46342,WA,bank,desktop,US,0,,537.04,9.09,45.52,591.65,2.8,0,1
4574,106,"2025-08-10 01:56:40",46342,46342,WA,card,mobile,US,1,FREESHIP,906.25,0.0,80.88,987.13,43.4,0,1
4575,107,"2025-07-29 06:15:10",41186,41186,CA,card,mobile,US,1,VIP20,806.14,8.74,71.49,886.37,82.2,0,1
4576,107,"2025-08-10 06:59:43",41186,41186,CA,bank,mobile,US,0,,225.72,8.04,13.92,247.68,6.5,0,1
4577,107,"2025-08-01 13:06:30",41186,41186,CA,card,mobile,CA,0,,715.81,8.39,64.23,788.43,83.8,0,1
4578,107,"2025-09-18 16:29:28",41186,41186,CA,bank,mobile,US,0,,23.16,6.99,1.34,31.49,1.6,0,1
4579,107,"2025-11-11 21:47:19",41186,41186,CA,bank,desktop,US,0,,683.82,9.09,51.56,744.47,29.4,0,1
4580,108,"2025-12-09 03:47:44",77271,77271,MI,card,desktop,US,0,,49.8,7.69,4.56,62.05,0.4,0,1
4581,108,"2025-07-14 17:50:08",77271,77271,MI,card,mobile,CA,1,SAVE10,93.93,6.99,7.98,108.9,4.1,0,1
4582,108,"2025-08-23 18:33:20",77271,77271,MI,card,desktop,US,0,,783.54,8.74,50.85,843.13,17.0,0,1
4583,108,"2025-09-25 23:48:13",77271,77271,MI,card,mobile,US,0,,418.32,8.04,35.82,462.18,4.0,0,1
4584,108,"2025-12-22 00:27:12",77271,77271,MI,bank,mobile,US,0,,374.23,8.39,19.54,402.16,1.6,0,1
4585,108,"2025-08-09 18:13:07",77271,77271,MI,crypto,mobile,US,0,,903.97,8.04,46.93,958.94,71.0,0,1
4586,108,"2025-08-08 15:21:42",77271,77271,MI,card,mobile,US,0,,199.4,14.04,10.09,223.53,1.2,0,1
4587,108,"2025-08-21 23:35:59",77271,77271,MI,card,mobile,US,0,,249.77,6.99,16.31,273.07,1.6,0,1
4588,108,"2025-10-04 08:13:46",77271,77271,MI,paypal,mobile,US,0,,440.27,8.39,29.04,477.7,3.2,0,1
4589,109,"2025-10-09 11:56:11",17972,17972,MI,bank,mobile,US,0,,332.13,7.69,27.92,367.74,1.0,0,1
4590,109,"2025-08-29 06:39:35",17972,17972,MI,bank,desktop,US,1,SAVE10,630.37,9.09,48.96,688.42,7.9,0,1
4591,109,"2025-09-10 14:49:00",17972,17972,MI,card,mobile,US,1,WELCOME,148.5,12.99,12.27,173.76,1.6,0,1
4592,109,"2025-10-22 07:56:50",17972,17972,MI,paypal,mobile,CA,0,,480.49,7.69,42.85,531.03,8.0,0,1
